Time(s),Optitrack Position(m)[x,y,z],Optitrack Quaternion[x,y,z,w],Linear velocity, Angular velocity, IMU Quaternion[x,y,z,w],IMU Linear Acceleration (m/s2)[bx,by,bz],Control input[u1,u2,u3,u4] 
0.54,-0.04469,0.07398,0.1259,0.032856,0.05876,-0.04312,0.9968,-0.0054354,2.3145e-05,-0.001203,0.015089,0.01635,-0.019341,0,0.032919,0.058745,-0.043238,0.99679,-0.83065,0.34404,9.8397,1340,1200,1293,1246,0,0,0,0
0.55,-0.044699,0.073972,0.1259,0.032865,0.058763,-0.043128,0.9968,-0.0055755,-5.52e-05,-0.0010743,0.020524,0.016113,-0.017858,0,0.03296,0.058738,-0.0433,0.99679,-0.8446,0.38752,10.045,1340,1200,1290,1249,0,0,0,0
0.56,-0.044706,0.073962,0.1259,0.032889,0.058767,-0.04315,0.9968,-0.0059328,-0.00025507,-0.00074613,0.027365,0.015507,-0.014071,0,0.032972,0.058743,-0.043294,0.99679,-0.83755,0.44427,9.9784,1340,1200,1290,1249,0,0,0,0
0.57,-0.044714,0.07395,0.12589,0.032921,0.058769,-0.043177,0.99679,-0.006402,-0.00051757,-0.00031509,0.03458,0.014711,-0.009098,0,0.032981,0.058755,-0.043281,0.99679,-0.82283,0.50567,9.8396,1340,1200,1290,1249,0,0,0,0
0.58,-0.044722,0.073939,0.12588,0.032953,0.058771,-0.043206,0.99679,-0.0068779,-0.00078383,0.00012211,0.041138,0.013904,-0.0040538,0,0.032988,0.058767,-0.043262,0.99679,-0.80803,0.5854,9.7001,1340,1200,1290,1249,0,0,0,0
0.59,-0.04473,0.073929,0.12587,0.032978,0.058773,-0.043228,0.99679,-0.0072554,-0.00099499,0.00046883,0.046007,0.013264,-5.3576e-05,0,0.03299,0.058773,-0.04324,0.99679,-0.80073,0.69716,9.6314,1340,1200,1290,1249,0,0,0,0
0.6,-0.044739,0.073921,0.12586,0.03299,0.058773,-0.043238,0.99679,-0.0074291,-0.0010922,0.00062839,0.048155,0.01297,0.0017873,0,0.032948,0.058745,-0.043201,0.99679,-0.89584,1.0333,9.8592,1340,1200,1290.9,1248.1,0,0,0,0
0.61,-0.04475,0.073915,0.12585,0.032989,0.058773,-0.043238,0.99679,-0.0074208,-0.0010687,0.00062768,0.048088,0.013033,0.0013288,0,0.032899,0.05871,-0.043166,0.9968,-1.0087,1.3444,10.13,1340,1200,1292,1247,0,0,0,0
0.62,-0.044761,0.073909,0.12585,0.032987,0.058772,-0.043235,0.99679,-0.0073856,-0.00098695,0.00061876,0.047776,0.013252,-0.00026859,0,0.03295,0.058715,-0.04316,0.9968,-0.82252,1.1605,9.6451,1340,1200,1291.1,1247.5,0,0,0,0
0.63,-0.044773,0.073904,0.12584,0.032984,0.05877,-0.043232,0.99679,-0.0073279,-0.00085707,0.00060459,0.047273,0.013601,-0.0028059,0,0.033005,0.058723,-0.043154,0.99679,-0.61699,0.95682,9.11,1340,1200,1290,1248,0,0,0,0
0.64,-0.044787,0.073899,0.12583,0.03298,0.058767,-0.043227,0.99679,-0.0072504,-0.00068855,0.0005862,0.046611,0.014054,-0.006098,0,0.032938,0.058727,-0.043077,0.9968,-0.91906,1.2425,9.3213,1340.4,1200.4,1290.5,1246,0,0,0,0
0.65,-0.044801,0.073894,0.12582,0.032975,0.058764,-0.043221,0.99679,-0.0071558,-0.00049085,0.00056463,0.045821,0.014586,-0.00996,0,0.032869,0.058731,-0.043004,0.99681,-1.2616,1.5359,9.6873,1341,1201,1291,1244,0,0,0,0
0.66,-0.044815,0.073889,0.12581,0.032969,0.058761,-0.043215,0.99679,-0.0070467,-0.00027346,0.00054092,0.044932,0.01517,-0.014207,0,0.03288,0.058734,-0.043038,0.9968,-1.3171,1.1485,10.062,1341.4,1201.4,1290.5,1244,0,0,0,0
0.67,-0.04483,0.073885,0.1258,0.032963,0.058758,-0.043208,0.99679,-0.0069257,-4.5829e-05,0.00051608,0.043976,0.015782,-0.018654,0,0.0329,0.058736,-0.043102,0.9968,-1.3517,0.42878,10.444,1341.8,1201.8,1289.5,1244,0,0,0,0
0.68,-0.044845,0.073881,0.12579,0.032957,0.058754,-0.043201,0.99679,-0.0067956,0.00018256,0.00049116,0.042984,0.016396,-0.023115,0,0.032911,0.058739,-0.043135,0.9968,-1.3634,0.048276,10.616,1342,1202,1289,1244,0,0,0,0
